class_name,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
E,0.34630844,0.903011739,-1.66E-08,0.279759198,0.782565594,0.034601592,0.223575771,0.653625667,0.01775269,0.180821717,0.54397136,-0.005198678,0.130075872,0.467420578,-0.020612223,0.287141979,0.555289328,-0.050817084,0.380001098,0.469563514,-0.044756435,0.390642822,0.532707334,-0.0184265,0.369957149,0.575756848,-0.004847515,0.35337621,0.591291249,-0.081356175,0.438793063,0.511204362,-0.067786559,0.436567098,0.571175694,-0.027647082,0.413348287,0.608384013,-0.009619712,0.422460377,0.643151522,-0.102718204,0.498196334,0.556015849,-0.074964084,0.492677778,0.604064167,-0.026438545,0.465580642,0.63934058,-0.003850928,0.488348573,0.703936458,-0.122554377,0.568798661,0.592128992,-0.10095147,0.626796484,0.545376956,-0.07576856,0.669699132,0.498380125,-0.063121781
E,0.336680353,0.9077245,-1.86E-08,0.275684267,0.779221594,0.036158539,0.219866842,0.647064507,0.018111771,0.175969362,0.536699176,-0.006399072,0.125265777,0.464536309,-0.022877598,0.285360396,0.555308282,-0.056077413,0.379229009,0.464521885,-0.05245826,0.387674838,0.528665125,-0.026154362,0.365343511,0.573624551,-0.012466514,0.350834757,0.594986498,-0.088536255,0.437731922,0.508940101,-0.078298926,0.433290064,0.569689691,-0.037353233,0.409278452,0.607760191,-0.018345254,0.418367893,0.64913559,-0.11154522,0.494896591,0.554640174,-0.086270392,0.486990154,0.604718626,-0.035869747,0.458574653,0.644244671,-0.011273818,0.483668268,0.71260488,-0.132833779,0.563671589,0.593693376,-0.112741269,0.622323155,0.541705012,-0.087259799,0.665927768,0.492799819,-0.074016146
E,0.339683771,0.912574649,-1.83E-08,0.274071157,0.781023085,0.038329963,0.221480951,0.647702456,0.022211719,0.179522783,0.535858154,3.85E-06,0.127566442,0.463303924,-0.014221401,0.283967197,0.551730692,-0.054987546,0.377103895,0.464096129,-0.049607515,0.383345902,0.530003965,-0.021659341,0.359239846,0.577126026,-0.006735633,0.35256505,0.591577172,-0.087219805,0.436877251,0.507253706,-0.075230144,0.430766523,0.564132631,-0.032499336,0.406149656,0.602212012,-0.012559775,0.421561062,0.647825599,-0.109569706,0.494476885,0.552479148,-0.082700342,0.483671546,0.599779665,-0.03078204,0.45419988,0.639167845,-0.005415034,0.48551026,0.712717772,-0.129994124,0.566077173,0.596240997,-0.108731933,0.624878883,0.542097926,-0.082352392,0.669189215,0.491030335,-0.068586603
E,0.333211243,0.899184704,-1.89E-08,0.272302091,0.771659851,0.035360973,0.217422903,0.639230669,0.015856516,0.171955556,0.530396223,-0.009283673,0.121821567,0.457628846,-0.026216209,0.280284941,0.551868916,-0.064498901,0.378490418,0.457876503,-0.062176526,0.382068694,0.520938635,-0.033955596,0.355410278,0.564624131,-0.018458968,0.349334955,0.593891084,-0.096374676,0.436164767,0.50503087,-0.085414641,0.429481208,0.561113834,-0.040229596,0.404973686,0.596274853,-0.018455341,0.418594122,0.649256289,-0.118588202,0.492896169,0.552667081,-0.093587227,0.484428704,0.600049436,-0.039863747,0.456267387,0.636132598,-0.012802062,0.483437061,0.711696267,-0.1389305,0.562859356,0.593935192,-0.120511748,0.622182012,0.541594446,-0.094163246,0.666829109,0.490393698,-0.079699107
E,0.333537847,0.905410886,-1.71E-08,0.270217896,0.773937881,0.043028746,0.217592984,0.642092347,0.029690288,0.173763707,0.532180905,0.009556261,0.121237114,0.459814608,-0.002715252,0.279443145,0.548215747,-0.048178989,0.370413601,0.463606656,-0.038842037,0.38049835,0.528874099,-0.008998374,0.359002739,0.573928952,0.006976336,0.345970154,0.586734593,-0.081049733,0.430003643,0.506878853,-0.061891627,0.427100092,0.567967534,-0.01623424,0.403635323,0.606425703,0.004561625,0.415043682,0.641936302,-0.103768833,0.489239126,0.552851975,-0.070071392,0.481169522,0.603677154,-0.016855229,0.452976048,0.641779959,0.007817101,0.480459124,0.706475616,-0.124285981,0.562291443,0.592282891,-0.09903504,0.622267962,0.541475713,-0.071742691,0.667728186,0.491439819,-0.057981383
E,0.333706468,0.908694863,-1.78E-08,0.27064234,0.778328538,0.03917199,0.217550591,0.643594503,0.022855215,0.173569888,0.532382846,0.000586356,0.12058048,0.461218238,-0.013655739,0.276985288,0.552453101,-0.058797389,0.374719024,0.460311234,-0.053667899,0.38106966,0.526293874,-0.024599751,0.355646312,0.571676254,-0.00894042,0.345800728,0.591980577,-0.091314442,0.433853984,0.504749537,-0.077883281,0.427881658,0.562700927,-0.032622997,0.402574807,0.600070894,-0.011300865,0.415951431,0.647838414,-0.113697976,0.491886973,0.551164269,-0.085241415,0.482664973,0.598516345,-0.031605858,0.453202963,0.63470608,-0.005602101,0.481683761,0.712252975,-0.133995786,0.564038336,0.595122874,-0.112185486,0.623115301,0.54166162,-0.085255347,0.667310476,0.488918841,-0.071203738
E,0.335242063,0.90708673,-1.78E-08,0.271376491,0.779341936,0.040200703,0.215483814,0.646853328,0.022426441,0.170392111,0.53747052,-0.001981245,0.118131146,0.461238831,-0.018704543,0.276424527,0.550657809,-0.059509635,0.3715415,0.462409586,-0.055167366,0.381146044,0.527817845,-0.027801653,0.358116865,0.572205722,-0.013632811,0.342076093,0.590702593,-0.093431234,0.430519342,0.506711364,-0.079617061,0.427214205,0.567859471,-0.035335839,0.401863307,0.605871201,-0.015570951,0.411103666,0.646478713,-0.117080808,0.488034844,0.555827081,-0.087326735,0.480187178,0.606361926,-0.033696551,0.450369507,0.643627107,-0.008959083,0.477167308,0.711589932,-0.138741642,0.561123192,0.594630659,-0.117031351,0.62172544,0.546562135,-0.08983352,0.666249514,0.498809159,-0.076068319
E,0.334874898,0.911942959,-1.74E-08,0.270194054,0.782332718,0.037006252,0.215130329,0.647183418,0.021679273,0.1699218,0.535788596,6.14E-05,0.116348296,0.463476837,-0.01373319,0.279156268,0.5501495,-0.048942063,0.370361388,0.461386055,-0.040965494,0.377272964,0.525967002,-0.013436549,0.353634715,0.571293473,0.000693361,0.348493248,0.589557707,-0.08013285,0.430217087,0.50735718,-0.064907834,0.425401181,0.563281417,-0.024215065,0.401661068,0.601091623,-0.006201329,0.418541402,0.645091534,-0.101676375,0.490001619,0.555726409,-0.072122335,0.481346816,0.602505028,-0.022380045,0.453347117,0.638410091,0.000833726,0.484344095,0.708699644,-0.121508144,0.561958611,0.592558384,-0.098293297,0.619009614,0.541156888,-0.07214278,0.662321627,0.490789652,-0.058991775
E,0.332002312,0.912920833,-1.85E-08,0.267782092,0.782444835,0.034947757,0.211775884,0.644612372,0.016354866,0.167687088,0.531182289,-0.008059336,0.114181891,0.458631039,-0.023956886,0.273308635,0.551140964,-0.060979865,0.372574657,0.4572258,-0.059112635,0.37721765,0.522740424,-0.031631943,0.350753009,0.568405569,-0.016754275,0.342967957,0.593625665,-0.093145788,0.431275278,0.503437638,-0.085780516,0.423612893,0.560894608,-0.043124229,0.397713125,0.595456064,-0.022137729,0.41337803,0.650442243,-0.115817197,0.489491642,0.552638531,-0.093490921,0.479517579,0.599649608,-0.041062828,0.450153947,0.635502934,-0.013977474,0.479332447,0.715040088,-0.136812106,0.55889374,0.597560108,-0.118387774,0.618029535,0.54407841,-0.09234377,0.663099647,0.491107941,-0.078076459
E,0.333131224,0.919477344,-1.76E-08,0.266945034,0.787087202,0.040280033,0.21184954,0.648291111,0.025237795,0.169152007,0.533684731,0.002963376,0.115381643,0.459569335,-0.011250452,0.273890436,0.551251829,-0.04773514,0.370194942,0.46049279,-0.041429244,0.378883332,0.525802851,-0.014360984,0.355320245,0.570917785,-0.000536261,0.342805386,0.590854764,-0.08170937,0.430322796,0.506287813,-0.069044992,0.425930083,0.56536603,-0.028814195,0.401072204,0.601415753,-0.010761163,0.413345277,0.646346927,-0.105906226,0.489215434,0.555207372,-0.078446321,0.480435401,0.606253028,-0.028349234,0.451588333,0.644668341,-0.004358867,0.480502546,0.710612476,-0.12819019,0.559327841,0.592884064,-0.106272548,0.617893994,0.540607214,-0.080711216,0.662386954,0.488893569,-0.067766294
E,0.324537069,0.918637753,-1.78E-08,0.263484895,0.785004854,0.045656163,0.210524604,0.64601934,0.031913586,0.166600645,0.532936335,0.010753522,0.113390312,0.459404469,-0.002592028,0.272181273,0.552596927,-0.050761562,0.368412703,0.461728215,-0.04296663,0.375632197,0.527204514,-0.013027277,0.350294024,0.572597802,0.002758341,0.338901103,0.59439218,-0.086657785,0.428021073,0.510234773,-0.070767067,0.424269259,0.569953144,-0.025143374,0.399047405,0.607396364,-0.003920451,0.408773452,0.651566029,-0.11200247,0.486779511,0.558314145,-0.081329428,0.479282379,0.607463419,-0.026773414,0.449915946,0.644306481,-0.000665431,0.475938618,0.717323899,-0.134871304,0.559096992,0.598074198,-0.11198739,0.618870854,0.546560287,-0.084109493,0.663285136,0.495522678,-0.069450721
E,0.328619182,0.923220515,-1.72E-08,0.263134986,0.790094256,0.041079376,0.207996756,0.652866423,0.026041782,0.165401414,0.537737131,0.004119769,0.112677962,0.461760044,-0.009303716,0.269319057,0.556830406,-0.049636193,0.365519941,0.461811215,-0.04397738,0.372753024,0.528252721,-0.014325457,0.347109169,0.575833559,0.001855467,0.336878181,0.597606003,-0.083844393,0.42700839,0.50638628,-0.072395504,0.422264218,0.568605542,-0.028104465,0.395904034,0.605316401,-0.006042581,0.407138228,0.653204799,-0.108512059,0.486274391,0.552583814,-0.08295057,0.478421211,0.602378845,-0.030313285,0.448130786,0.640165508,-0.003392953,0.474200249,0.71743989,-0.131048277,0.557724237,0.599332571,-0.110383615,0.618807495,0.5466097,-0.083909117,0.663827717,0.494576693,-0.069463231
E,0.325772613,0.917792916,-1.82E-08,0.264216065,0.784400463,0.040597968,0.208904296,0.645922422,0.0244665,0.162572712,0.533500075,0.001580344,0.109700769,0.461005449,-0.013285951,0.271446794,0.556214452,-0.055426292,0.366097867,0.463951468,-0.05011683,0.373944372,0.529420316,-0.021250272,0.348748773,0.575435817,-0.005768544,0.338865757,0.597693384,-0.089327052,0.426703036,0.510829926,-0.07590232,0.422094405,0.571363211,-0.030844379,0.396083534,0.609059751,-0.009461628,0.408982337,0.654039443,-0.11332573,0.486016691,0.559134007,-0.085429624,0.478565216,0.60834682,-0.031727143,0.449148983,0.645175159,-0.005347216,0.476136953,0.718659103,-0.135257497,0.558700442,0.599909663,-0.113887854,0.618775964,0.548351347,-0.086742066,0.663214564,0.497140169,-0.072233334
E,0.321964443,0.920319557,-1.79E-08,0.258267403,0.784933627,0.039283205,0.202037603,0.64806211,0.021801455,0.158225924,0.534188509,-0.002544685,0.108910024,0.462099552,-0.018547069,0.268558919,0.556891084,-0.056046285,0.365263522,0.463312685,-0.052183963,0.371943027,0.529484153,-0.023961594,0.346894711,0.576147676,-0.008844583,0.338014305,0.600412607,-0.090224393,0.427146047,0.513022542,-0.079111077,0.420095295,0.573364615,-0.035425343,0.393196225,0.608733654,-0.014635628,0.408075184,0.65841502,-0.114770629,0.48567915,0.561509371,-0.089501835,0.475979358,0.611315727,-0.036977034,0.445671916,0.64814353,-0.010696635,0.474588841,0.723929584,-0.137200162,0.555420578,0.604173481,-0.117636494,0.615891218,0.549609184,-0.091721579,0.661256373,0.495869339,-0.077944323
E,0.325717181,0.921703458,-1.77E-08,0.259427667,0.787110269,0.04177887,0.202967033,0.652269483,0.026715152,0.160517737,0.537983716,0.004478646,0.111841455,0.464674234,-0.009536055,0.26522857,0.557843924,-0.050881673,0.362130374,0.46400702,-0.044748139,0.369414181,0.530702591,-0.015540489,0.344662338,0.577704608,9.64E-05,0.335053384,0.598724782,-0.085375838,0.424387932,0.509969711,-0.07236167,0.418892562,0.571036875,-0.028682502,0.393055558,0.60783273,-0.007995213,0.406463087,0.654558718,-0.109979607,0.484573364,0.555673599,-0.082749113,0.475822926,0.607413411,-0.030651001,0.446179628,0.647381425,-0.004908392,0.474349499,0.718544364,-0.132318482,0.556108415,0.599738598,-0.111329593,0.616404533,0.545427263,-0.085679792,0.661369801,0.492237449,-0.07222987
E,0.323780954,0.9265275,-1.74E-08,0.259908438,0.793136001,0.042813782,0.205119103,0.65416503,0.030423902,0.16116488,0.538849413,0.011273296,0.109299541,0.465009987,0.000105313,0.266475797,0.559131563,-0.046394531,0.363493979,0.464346528,-0.035798941,0.372547179,0.529376507,-0.00478082,0.349330068,0.575007319,0.011548822,0.335237861,0.598886132,-0.079359531,0.424097925,0.512209892,-0.059998356,0.419849008,0.572493136,-0.014820804,0.394794405,0.609840035,0.005779691,0.406721741,0.6544891,-0.102285698,0.484376371,0.559646606,-0.069767602,0.477242947,0.609023929,-0.018022494,0.448983967,0.645898759,0.006196616,0.474749744,0.718800843,-0.122850895,0.55607295,0.601306021,-0.098792896,0.616952181,0.549955547,-0.072595358,0.663385034,0.499157995,-0.059274606
E,0.32476455,0.920186698,-1.88E-08,0.260532171,0.787027955,0.037156519,0.20294714,0.648727417,0.020298038,0.157028332,0.534751594,-0.002646861,0.104421377,0.461956978,-0.016977763,0.266288817,0.556155384,-0.055288397,0.365425408,0.460601211,-0.049890194,0.370749772,0.527845085,-0.020294102,0.343914121,0.575575411,-0.004270861,0.336575896,0.598701358,-0.08744131,0.426338494,0.509251773,-0.074332044,0.418841869,0.568817139,-0.029803451,0.391955286,0.605090499,-0.008504655,0.407314986,0.656089485,-0.110177241,0.484648526,0.556743026,-0.083527081,0.474297851,0.606166959,-0.031363327,0.443402708,0.643545806,-0.00524554,0.473980278,0.721472621,-0.130952507,0.55496949,0.601669967,-0.110731833,0.614792347,0.545155406,-0.085404411,0.659283161,0.489259303,-0.071907461
E,0.32661283,0.914900243,-1.70E-08,0.257574022,0.781508088,0.041390274,0.199703798,0.64646697,0.025994815,0.15439564,0.534162939,0.003616083,0.106401384,0.460139096,-0.010744859,0.264918,0.553106189,-0.051290028,0.35956943,0.457835644,-0.043934505,0.365289271,0.523841798,-0.013757097,0.340650856,0.571139276,0.002508624,0.335639715,0.594784737,-0.085073262,0.421273589,0.505226314,-0.069642574,0.415339798,0.56347084,-0.024564311,0.391040802,0.601111054,-0.003193957,0.40689528,0.651401401,-0.108920299,0.481218457,0.5531829,-0.079845168,0.472785115,0.600654304,-0.026639365,0.444577962,0.637372434,-0.000579971,0.473710179,0.715490341,-0.130508184,0.554849386,0.597499847,-0.108284846,0.613698363,0.545626402,-0.080881394,0.657704175,0.494210899,-0.066215783
E,0.320736647,0.919794679,-1.74E-08,0.256074488,0.785310626,0.040636167,0.19960843,0.649193287,0.024507366,0.154664546,0.536098242,0.001366127,0.104524553,0.461068571,-0.013685276,0.264501423,0.553788781,-0.052442376,0.358183384,0.459504545,-0.045964185,0.366394132,0.527463257,-0.015998349,0.34233135,0.575697064,0.00027614,0.332863063,0.596099436,-0.086562105,0.420546651,0.504888296,-0.074144326,0.416662216,0.568722308,-0.029132864,0.391605228,0.609929264,-0.006822625,0.403368235,0.653095663,-0.110793576,0.480594993,0.551460505,-0.083941251,0.473440915,0.603212059,-0.030187661,0.444654286,0.644009888,-0.002938081,0.471527994,0.718753517,-0.132858977,0.552451134,0.596264124,-0.111645572,0.611324906,0.542303562,-0.084357709,0.65465641,0.489504188,-0.069387443
E,0.320009589,0.914917707,-1.96E-08,0.255295932,0.781753123,0.040972285,0.198551536,0.647533894,0.022983674,0.153312624,0.536528409,-0.00201837,0.102845728,0.463300407,-0.018884871,0.262337357,0.551468253,-0.059467159,0.361799777,0.457279861,-0.056035284,0.366709709,0.526064038,-0.027264938,0.338456541,0.573590159,-0.011813579,0.331621051,0.594193757,-0.094832785,0.422876209,0.502281785,-0.084569976,0.415768504,0.566464663,-0.039244197,0.388073295,0.606163085,-0.017193688,0.402691543,0.651815355,-0.120054796,0.481760979,0.550824344,-0.094347604,0.472090453,0.60471642,-0.039484836,0.441237867,0.645857751,-0.01185887,0.470700502,0.718378842,-0.14308989,0.552501321,0.594586611,-0.12379542,0.612536669,0.539104879,-0.097234078,0.65718919,0.48390922,-0.08284989
E,0.327073663,0.914818764,-1.67E-08,0.257642239,0.782089651,0.043873072,0.199829757,0.648783624,0.030378308,0.155230165,0.537453294,0.009193789,0.106187627,0.463208288,-0.004094476,0.262717396,0.551075876,-0.04413129,0.356331855,0.459786177,-0.034976896,0.365718305,0.526128471,-0.005898437,0.343762487,0.574023604,0.009328976,0.331614316,0.589329541,-0.078578748,0.419690967,0.502923667,-0.061506022,0.416576564,0.563674271,-0.018926235,0.392675757,0.603084743,0.000141994,0.403128415,0.642858386,-0.102970056,0.481522799,0.549058378,-0.070817612,0.474342912,0.599088609,-0.019780545,0.44653222,0.637874544,0.003666164,0.471370876,0.704924822,-0.125127703,0.55429852,0.588439584,-0.100337766,0.614424467,0.538284004,-0.073704205,0.659957528,0.488916993,-0.060466632
E,0.340183109,0.921482801,-1.64E-08,0.271769345,0.787135482,0.042633846,0.215699837,0.649444878,0.032102339,0.16998978,0.537888229,0.013677591,0.117650539,0.471598804,0.002943993,0.276103139,0.554863513,-0.033410911,0.36303243,0.461295038,-0.02039345,0.37691313,0.524861634,0.009870467,0.358625948,0.571357667,0.025878705,0.344688892,0.59146601,-0.066318892,0.427156448,0.502552509,-0.045426466,0.427626222,0.560709417,-0.002842587,0.405899197,0.602418125,0.016656088,0.416467607,0.644334495,-0.089921117,0.49071005,0.549159884,-0.055619758,0.485875249,0.596112847,-0.005268602,0.459469974,0.634239912,0.01821004,0.485681713,0.706003129,-0.111833036,0.564853072,0.586120248,-0.084198967,0.621863365,0.533876359,-0.056624357,0.664157569,0.483684421,-0.042623252
E,0.343574435,0.903660536,-1.83E-08,0.276765347,0.773622394,0.035643741,0.219219133,0.64036721,0.020034833,0.172999904,0.529492259,-0.002179022,0.124443129,0.458522081,-0.016596766,0.286198288,0.549409747,-0.04510257,0.380356401,0.461439878,-0.036834653,0.387984455,0.527430236,-0.009452591,0.363850802,0.571555197,0.004638434,0.355023623,0.587096572,-0.076178856,0.441356957,0.50280261,-0.059441335,0.436215013,0.560660422,-0.018775703,0.410812259,0.598711431,-0.000981509,0.424922675,0.640993774,-0.098384969,0.500623703,0.545135379,-0.06819059,0.49229753,0.594769299,-0.019676177,0.463057488,0.634059668,0.002865138,0.491095185,0.703702748,-0.119053379,0.571418166,0.586456656,-0.095035836,0.629439533,0.533121049,-0.069762193,0.672231436,0.480947345,-0.057277616
E,0.345278054,0.900016367,-1.70E-08,0.276832372,0.769026637,0.038219295,0.220425814,0.641874135,0.023832181,0.174462929,0.534570634,0.002362065,0.126878753,0.467195362,-0.011304926,0.289629102,0.54776895,-0.041905496,0.377086729,0.462728024,-0.032149483,0.386652887,0.526199877,-0.004314063,0.367641032,0.57042253,0.010347104,0.35750097,0.586276352,-0.073149227,0.438802034,0.505035937,-0.05379137,0.435989231,0.561224043,-0.012071668,0.415038228,0.598723531,0.006153076,0.426340818,0.639088154,-0.095384397,0.499973476,0.547344208,-0.062208552,0.493169338,0.594247162,-0.012709019,0.467649192,0.63313967,0.009903503,0.491648823,0.699840724,-0.116020203,0.571175575,0.585274577,-0.08982072,0.629755855,0.533867836,-0.063279793,0.674708843,0.486470789,-0.050188284
E,0.367402792,0.895148635,-1.69E-08,0.294450939,0.766948462,0.033964097,0.235117316,0.638805985,0.02011662,0.189926162,0.530814707,-0.001704266,0.143620372,0.4664101,-0.016347008,0.310751468,0.544367194,-0.031747028,0.393523633,0.458680511,-0.023681557,0.40407297,0.519369066,0.000906707,0.385215878,0.562386513,0.013931481,0.377438992,0.580329835,-0.062781148,0.456119657,0.496992648,-0.04623764,0.455151916,0.554105282,-0.010035447,0.434581786,0.593861282,0.006015596,0.445421219,0.631862402,-0.086413875,0.517774343,0.538358867,-0.05717298,0.513479888,0.589284301,-0.012153403,0.489105433,0.631905854,0.009091696,0.511464,0.692254305,-0.109416857,0.588477314,0.575490057,-0.08506991,0.643686056,0.525381088,-0.060276616,0.684504509,0.478957355,-0.047638983
E,0.374516994,0.894687295,-1.85E-08,0.305029571,0.765196919,0.035978448,0.248380408,0.635659933,0.022877982,0.200743005,0.52746284,0.002593003,0.153587013,0.462503016,-0.010056597,0.318781257,0.535688162,-0.03476439,0.401977807,0.453661323,-0.024508657,0.408676565,0.517178833,0.002059808,0.386459351,0.559520662,0.015838075,0.385304064,0.574180305,-0.065178283,0.462288409,0.492040843,-0.047136936,0.458110034,0.546136856,-0.007979871,0.435690552,0.582642078,0.009328292,0.45265165,0.62851721,-0.087373413,0.522227764,0.533571661,-0.056259714,0.513844848,0.579944015,-0.008212032,0.487320006,0.618847132,0.014447155,0.51675874,0.691152871,-0.108427539,0.594453871,0.572509468,-0.083476655,0.65041399,0.5180915,-0.057495505,0.693153381,0.466718197,-0.044358157
E,0.374630868,0.893791258,-1.75E-08,0.306751966,0.765062332,0.038148634,0.250918925,0.635857999,0.02645079,0.203134447,0.529358208,0.007004935,0.156066179,0.46564436,-0.004797144,0.322455227,0.536934018,-0.028976526,0.400507867,0.455824196,-0.016164541,0.409036607,0.518339872,0.0109062,0.39050734,0.562632143,0.024651738,0.389197797,0.573864341,-0.059901133,0.462325692,0.494695365,-0.039167557,0.460531354,0.547524214,-0.000728872,0.441674739,0.584251463,0.015634488,0.455891728,0.626050889,-0.082505181,0.524500906,0.535248101,-0.048595484,0.518234193,0.58110863,-0.001407015,0.494859993,0.62035805,0.019910151,0.518969417,0.686278701,-0.103903085,0.596735835,0.571417212,-0.07682348,0.652378678,0.51889205,-0.050846681,0.695777297,0.469712883,-0.038260099
E,0.391930372,0.874293625,-1.77E-08,0.321550131,0.749685049,0.029350134,0.263705552,0.626556993,0.015164151,0.215265021,0.521891057,-0.005438893,0.170600057,0.4556337,-0.019143641,0.341474801,0.527274847,-0.033173427,0.417670161,0.447384655,-0.022114513,0.422230005,0.507278442,0.00274391,0.401590735,0.549509585,0.01555839,0.406734914,0.564577878,-0.059392698,0.477013737,0.485612333,-0.039499104,0.473652542,0.536712527,-0.003947406,0.453834891,0.574992597,0.011087186,0.472100943,0.616757274,-0.078123331,0.535623908,0.525899172,-0.045739155,0.529451489,0.570462763,-0.00221129,0.505705118,0.610035837,0.017185204,0.533716917,0.676052749,-0.096382394,0.606470585,0.563859105,-0.070483461,0.656917274,0.51690501,-0.045993067,0.694026351,0.473962367,-0.033939693
E,0.399147511,0.87989378,-1.62E-08,0.328936845,0.756631613,0.029068626,0.272380233,0.631356359,0.013854354,0.224887699,0.52495116,-0.007838041,0.176399812,0.455685109,-0.022307292,0.346611708,0.52373749,-0.032128397,0.424801469,0.44535175,-0.020195872,0.429208487,0.510106564,0.00465976,0.407800287,0.555392265,0.016918834,0.41280666,0.56032443,-0.058472633,0.482924521,0.485562325,-0.038100258,0.47810775,0.537673891,-0.003535667,0.457191736,0.57490021,0.010226429,0.478434533,0.612487257,-0.077185616,0.541442275,0.529422045,-0.043242954,0.532334924,0.573942423,0.000380009,0.506371975,0.609786093,0.018828571,0.539938033,0.670926213,-0.095556028,0.611333489,0.558655977,-0.068214491,0.659665048,0.513628423,-0.043071084,0.694487929,0.469691455,-0.031333189
E,0.409381509,0.858697176,-1.78E-08,0.33812961,0.739493906,0.026289398,0.280108809,0.622019172,0.009740462,0.232561365,0.518489897,-0.012295603,0.188711062,0.44680661,-0.027740043,0.359891891,0.5147627,-0.037799533,0.436356962,0.440787971,-0.026332304,0.438480049,0.501324832,-0.00205402,0.416902483,0.542289317,0.010039371,0.42498368,0.551091909,-0.062148832,0.49351564,0.481518656,-0.039420482,0.487923086,0.532607079,-0.003375202,0.467743307,0.569301605,0.010724274,0.488532454,0.602704346,-0.079017639,0.549193859,0.522929311,-0.043921243,0.540376127,0.569307327,2.41E-05,0.515670061,0.606299579,0.018329173,0.548311353,0.661034644,-0.095525049,0.616279423,0.550959468,-0.069266029,0.663400173,0.508186698,-0.04457679,0.69780159,0.466982245,-0.032795154
E,0.408180773,0.862521648,-1.57E-08,0.339812636,0.742353916,0.027668471,0.283554584,0.622716606,0.010665406,0.235186696,0.520021319,-0.011885716,0.19091472,0.447013438,-0.027428482,0.358185351,0.514896035,-0.038804352,0.436365992,0.442199767,-0.02619881,0.43820256,0.507292092,-0.000763455,0.415159166,0.550573885,0.011670326,0.424441248,0.552170515,-0.063644364,0.492511153,0.482298493,-0.041323099,0.485730112,0.532592893,-0.004941764,0.464565158,0.570851445,0.009295274,0.488570809,0.605128825,-0.080295496,0.547005594,0.52671665,-0.044009056,0.537305117,0.569382131,0.001223169,0.512483239,0.602838457,0.019708285,0.547847927,0.663996994,-0.09649387,0.61650002,0.552771926,-0.06892588,0.661118746,0.509585679,-0.043082431,0.693280458,0.466159582,-0.031092634
E,0.409642428,0.85533613,-1.81E-08,0.345070869,0.734393001,0.030523174,0.292155147,0.615642846,0.017803395,0.242548093,0.514543653,-0.000668443,0.194744229,0.447109699,-0.012135799,0.369013935,0.511409044,-0.029052943,0.442559749,0.439260423,-0.014384557,0.441420287,0.502497673,0.011916002,0.41832146,0.547789812,0.025431827,0.433186471,0.547198296,-0.053539108,0.496614039,0.481645286,-0.027401505,0.488164991,0.532740176,0.010275043,0.467777699,0.570532024,0.025385192,0.494983792,0.599491179,-0.070514821,0.550866425,0.520895123,-0.032299623,0.5388304,0.56726855,0.012716228,0.514248133,0.605732381,0.031462621,0.55193603,0.657548249,-0.086859748,0.619983852,0.548135221,-0.058802746,0.666203737,0.500858486,-0.033850238,0.701648116,0.456369728,-0.022019712
E,0.412982345,0.863118291,-1.71E-08,0.347121716,0.744927287,0.02979002,0.293906569,0.623123705,0.017885726,0.246316612,0.519141793,-0.000178482,0.199873224,0.448951304,-0.011125397,0.367281199,0.512560189,-0.023724072,0.446442693,0.439125836,-0.010075265,0.446309984,0.501947165,0.014661468,0.421981782,0.5463956,0.026957812,0.430835485,0.547328889,-0.048806753,0.499911785,0.480284899,-0.027149193,0.492637932,0.532921672,0.005931006,0.472270221,0.569010258,0.019097153,0.49332124,0.598390758,-0.066726416,0.555248499,0.52059871,-0.032798998,0.5455814,0.569992185,0.008268614,0.522298276,0.608887911,0.02563897,0.551041842,0.655305564,-0.084184535,0.620160997,0.546499372,-0.058915466,0.668151617,0.500365674,-0.037003357,0.706608534,0.455004692,-0.026968455
E,0.409896284,0.852982998,-1.76E-08,0.345062256,0.735035181,0.02997697,0.292130798,0.617301702,0.017101323,0.24457404,0.515742719,-0.001988074,0.199294671,0.44614017,-0.013982519,0.368285865,0.510788321,-0.025243189,0.44632405,0.441434652,-0.010428173,0.446433425,0.503595293,0.014532299,0.423264623,0.545981646,0.026627703,0.431531996,0.546683908,-0.050450675,0.499924898,0.483202994,-0.026576363,0.492799461,0.533999383,0.007649004,0.472882211,0.568929374,0.020776529,0.492982566,0.598269045,-0.068259142,0.553668022,0.522940338,-0.031972468,0.542987943,0.570630729,0.010293428,0.519141138,0.608105838,0.027687492,0.550056815,0.655883014,-0.085506447,0.619435489,0.547542274,-0.058442995,0.667223692,0.500306189,-0.035351913,0.704972386,0.454134375,-0.024904829
